0 141.338164625218 146.218649987364 136.620580078886
0.02002002002002 140.858269904511 145.742461542094 136.137759651887
0.04004004004004 140.380004601757 145.267823893768 135.656645523928
0.0600600600600601 139.903363184487 144.794731991923 135.177231664908
0.0800800800800801 139.428340139017 144.323180802548 134.699512066035
0.1001001001001 138.954929970382 143.853165308022 134.223480739753
0.12012012012012 138.483127202277 143.384680507068 133.749131719666
0.14014014014014 138.012926376989 142.917721414695 133.276459060463
0.16016016016016 137.544322055338 142.452283062147 132.805456837845
0.18018018018018 137.077308816609 141.98836049685 132.336119148448
0.2002002002002 136.611881258494 141.525948782358 131.868440109772
0.22022022022022 136.14803399703 141.065042998302 131.402413860104
0.24024024024024 135.68576166653 140.605638240339 130.938034558449
0.26026026026026 135.225058919529 140.147729620094 130.475296384453
0.28028028028028 134.765920426717 139.691312265115 130.014193538331
0.3003003003003 134.308340876879 139.236381318817 129.554720240795
0.32032032032032 133.852314976835 138.782931940431 129.09687073298
0.34034034034034 133.397837451376 138.330959304955 128.640639276375
0.36036036036036 132.944903043203 137.880458603096 128.186020152748
0.38038038038038 132.493506512871 137.431425041229 127.733007664075
0.4004004004004 132.043642638721 136.983853841337 127.281596132469
0.42042042042042 131.595306216825 136.537740240962 126.831779900109
0.44044044044044 131.148492060926 136.093079493161 126.38355332917
0.46046046046046 130.703195002374 135.649866866445 125.93691080175
0.48048048048048 130.259409890069 135.208097644736 125.4918467198
0.500500500500501 129.8171315904 134.767767127317 125.048355505056
0.520520520520521 129.376354987189 134.328870628777 124.606431598967
0.540540540540541 128.937074981627 133.891403478963 124.166069462628
0.560560560560561 128.499286492218 133.455361022935 123.727263576705
0.580580580580581 128.062984454719 133.02073862091 123.290008441372
0.600600600600601 127.628163822084 132.587531648216 122.85429857624
0.620620620620621 127.194819564401 132.155735495241 122.420128520286
0.640640640640641 126.762946668837 131.725345567388 121.987492831788
0.660660660660661 126.332540139582 131.296357285019 121.556386088253
0.680680680680681 125.903594997784 130.868766083415 121.126802886354
0.700700700700701 125.476106281501 130.442567412719 120.698737841857
0.720720720720721 125.050069045634 130.017756737893 120.272185589557
0.740740740740741 124.625478361877 129.59432953867 119.847140783211
0.760760760760761 124.202329318658 129.1722813095 119.423598095468
0.780780780780781 123.78061702108 128.75160755951 119.001552217805
0.800800800800801 123.360336590866 128.33230381245 118.580997860458
0.820820820820821 122.941483166304 127.91436560665 118.161929752359
0.840840840840841 122.524051902187 127.497788494967 117.744342641068
0.860860860860861 122.108037969761 127.082568044745 117.328231292705
0.880880880880881 121.693436556668 126.668699837759 116.913590491889
0.900900900900901 121.280242866888 126.256179470178 116.50041504167
0.920920920920921 120.868452120685 125.845002552509 116.088699763462
0.940940940940941 120.458059554554 125.435164709555 115.678439496984
0.960960960960961 120.049060421162 125.026661580369 115.269629100187
0.980980980980981 119.641449989296 124.619488818206 114.862263449199
1.001001001001 119.235223543807 124.213642090475 114.456337438252
1.02102102102102 118.830376385556 123.809117078697 114.051845979624
1.04104104104104 118.426903831357 123.405909478456 113.648784003572
