2 0.0381294541338427
2.0625 -0.118367958974139
2.125 -0.118367958974139
2.1875 -0.118367958974139
2.25 -0.225112050091699
2.3125 -0.225112050091699
2.375 -0.225112050091699
2.4375 -0.299522696790414
2.5 -0.299522696790414
2.5625 -0.299522696790414
2.625 -0.35228672903172
2.6875 -0.35228672903172
2.75 -0.35228672903172
2.8125 -0.390204458962924
2.875 -0.390204458962924
2.9375 -0.390204458962924
3 -0.390204458962924
3.0625 -0.417737397446893
3.125 -0.417737397446893
3.1875 -0.417737397446893
3.25 -0.437888971601202
3.3125 -0.437888971601202
3.375 -0.437888971601202
3.4375 -0.452725557115619
3.5 -0.452725557115619
3.5625 -0.452725557115619
3.625 -0.463695253817043
3.6875 -0.463695253817043
3.75 -0.463695253817043
3.8125 -0.47182873040353
3.875 -0.47182873040353
3.9375 -0.47182873040353
4 -0.47182873040353
4.0625 -0.47786909332053
4.125 -0.47786909332053
4.1875 -0.47786909332053
4.25 -0.482357829121343
4.3125 -0.482357829121343
4.375 -0.482357829121343
4.4375 -0.485692876227706
4.5 -0.485692876227706
4.5625 -0.485692876227706
4.625 -0.488168612602517
4.6875 -0.488168612602517
4.75 -0.488168612602517
4.8125 -0.490003866882058
4.875 -0.490003866882058
4.9375 -0.490003866882058
5 -0.490003866882058
5.0625 -0.491361846026981
5.125 -0.491361846026981
5.1875 -0.491361846026981
5.25 -0.492364509126317
5.3125 -0.492364509126317
5.375 -0.492364509126317
5.4375 -0.493103060606352
5.5 -0.493103060606352
5.5625 -0.493103060606352
5.625 -0.493645688587799
5.6875 -0.493645688587799
5.75 -0.493645688587799
5.8125 -0.494043318484597
5.875 -0.494043318484597
5.9375 -0.494043318484597
6 -0.494043318484597
6.0625 -0.494333917465429
6.125 -0.494333917465429
6.1875 -0.494333917465429
6.25 -0.4945457285441
6.3125 -0.4945457285441
6.375 -0.4945457285441
6.4375 -0.49469970652675
6.5 -0.49469970652675
6.5625 -0.49469970652675
6.625 -0.494811354484426
6.6875 -0.494811354484426
6.75 -0.494811354484426
6.8125 -0.494892107724262
6.875 -0.494892107724262
6.9375 -0.494892107724262
7 -0.494892107724262
7.0625 -0.494950375226028
7.125 -0.494950375226028
7.1875 -0.494950375226028
7.25 -0.494992321534816
7.3125 -0.494992321534816
7.375 -0.494992321534816
7.4375 -0.495022452107671
7.5 -0.495022452107671
7.5625 -0.495022452107671
7.625 -0.495044050089125
7.6875 -0.495044050089125
7.75 -0.495044050089125
7.8125 -0.495059501083744
7.875 -0.495059501083744
7.9375 -0.495059501083744
8 -0.495059501083744
8.0625 -0.495070533773711
8.125 -0.495070533773711
8.1875 -0.495070533773711
8.25 -0.495078397540591
8.3125 -0.495078397540591
8.375 -0.495078397540591
8.4375 -0.495083993115136
8.5 -0.495083993115136
8.5625 -0.495083993115136
8.625 -0.495087968343211
8.6875 -0.495087968343211
8.75 -0.495087968343211
8.8125 -0.495090788147685
8.875 -0.495090788147685
8.9375 -0.495090788147685
9 -0.495090788147685
9.0625 -0.495092785476567
9.125 -0.495092785476567
9.1875 -0.495092785476567
9.25 -0.495094198292946
9.3125 -0.495094198292946
9.375 -0.495094198292946
9.4375 -0.495095196354308
9.5 -0.495095196354308
9.5625 -0.495095196354308
9.625 -0.495095900547793
9.6875 -0.495095900547793
9.75 -0.495095900547793
9.8125 -0.495096396815481
9.875 -0.495096396815481
9.9375 -0.495096396815481
10 -0.495096396815481
10.0625 -0.495096746159654
10.125 -0.495096746159654
10.1875 -0.495096746159654
10.25 -0.495096991815522
10.3125 -0.495096991815522
10.375 -0.495096991815522
10.4375 -0.495097164382655
10.5 -0.495097164382655
10.5625 -0.495097164382655
10.625 -0.495097285488776
10.6875 -0.495097285488776
10.75 -0.495097285488776
10.8125 -0.495097370400882
10.875 -0.495097370400882
10.9375 -0.495097370400882
11 -0.495097370400882
11.0625 -0.495097429882937
11.125 -0.495097429882937
11.1875 -0.495097429882937
11.25 -0.495097471515338
11.3125 -0.495097471515338
11.375 -0.495097471515338
11.4375 -0.495097500630627
11.5 -0.495097500630627
11.5625 -0.495097500630627
11.625 -0.495097520976175
11.6875 -0.495097520976175
11.75 -0.495097520976175
11.8125 -0.495097535182757
11.875 -0.495097535182757
11.9375 -0.495097535182757
12 -0.495097535182757
12.0625 -0.495097545095517
12.125 -0.495097545095517
12.1875 -0.495097545095517
12.25 -0.495097552007397
12.3125 -0.495097552007397
12.375 -0.495097552007397
12.4375 -0.495097556823606
12.5 -0.495097556823606
12.5625 -0.495097556823606
12.625 -0.495097560177376
12.6875 -0.495097560177376
12.75 -0.495097560177376
12.8125 -0.495097562511315
12.875 -0.495097562511315
12.9375 -0.495097562511315
13 -0.495097562511315
13.0625 -0.495097564134561
13.125 -0.495097564134561
13.1875 -0.495097564134561
13.25 -0.49509756526286
13.3125 -0.49509756526286
13.375 -0.49509756526286
13.4375 -0.495097566046691
13.5 -0.495097566046691
13.5625 -0.495097566046691
13.625 -0.495097566590921
13.6875 -0.495097566590921
13.75 -0.495097566590921
13.8125 -0.495097566968596
13.875 -0.495097566968596
13.9375 -0.495097566968596
14 -0.495097566968596
14.0625 -0.495097567230548
14.125 -0.495097567230548
14.1875 -0.495097567230548
14.25 -0.495097567412152
14.3125 -0.495097567412152
14.375 -0.495097567412152
14.4375 -0.495097567537991
14.5 -0.495097567537991
14.5625 -0.495097567537991
14.625 -0.495097567625144
14.6875 -0.495097567625144
14.75 -0.495097567625144
14.8125 -0.495097567685486
14.875 -0.495097567685486
14.9375 -0.495097567685486
15 -0.495097567685486
15.0625 -0.495097567727244
15.125 -0.495097567727244
15.1875 -0.495097567727244
15.25 -0.495097567756121
15.3125 -0.495097567756121
15.375 -0.495097567756121
15.4375 -0.495097567776087
15.5 -0.495097567776087
15.5625 -0.495097567776087
15.625 -0.495097567789892
15.6875 -0.495097567789892
15.75 -0.495097567789892
15.8125 -0.495097567799425
15.875 -0.495097567799425
15.9375 -0.495097567799425
16 -0.495097567799425
16.0625 -0.495097567806017
16.125 -0.495097567806017
16.1875 -0.495097567806017
16.25 -0.495097567810561
