1562	1562	4.08835697712002E-13
1572	1572	2.23696787248746E-22
1582	1582	4.39939279896679E-21
1592	1592	1.41147932311491E-10
1602	1602	8.99526270597016E-11
1612	1612	8.91452784867569E-22
1622	1622	2.18305643931124E-20
1632	1632	1.18101404093858E-12
1642	1642	3.89623331469315E-27
1652	1652	1.32286515425314E-19
1662	1662	3.0270540042341E-21
1672	1672	528.512513888125
1682	1682	7.28633253705678E-23
1692	1692	2.52938422517429E-23
1702	1702	2.64016716181459E-15
1712	1712	1.17112017544996E-16
1722	1722	1.20296802187899E-13
1732	1732	7.13756560355038E-15
1742	1742	3.95798440095578E-18
1752	1752	0.000129533166983444
1762	1762	2.65605511833766E-22
1772	1772	2.30990714536044E-18
1782	1782	1.54244995120423E-11
1792	1792	7.33143660717847E-24
1802	1802	4.05858384721603E-25
1812	1812	5.94762955534235E-06
1822	1822	1.26456863283902E-17
1832	1832	1.93275171844829E-15
1842	1842	1.72053961843468E-16
1852	1852	1.16718017727813E-11
1862	1862	6.33638666245268E-14
1872	1872	4.23305720169674E-05
1882	1882	2.04849996209432E-08
1892	1892	8.75724695476621E-05
1902	1902	9.08208704116671E-19
1912	1912	1.4408739134594E-23
1922	1922	1.16084633812375E-20
1932	1932	2.79008206801334E-21
1942	1942	1.48157917068146E-23
1952	1952	1.20478781749879E-27
1962	1962	1.40023240863412E-13
1972	1972	2.22990759539405E-06
1982	1982	1.88199029835971E-16
1992	1992	3.20520460390937E-22
2002	2002	1.57339629869428E-17
2012	2012	1.81870069290775E-23
2022	2022	2.35439493793689E-25
2032	2032	1.12500009161038E-11
2042	2042	7.88860905221012E-31
2052	2052	1.16915078062481E-12
2062	2062	6.26230040613349E-08
2072	2072	3.07397011978358E-14
2082	2082	1.03895446407936E-28
2092	2092	6.30146431058118E-24
2102	2102	1.60756293937234E-27
2112	2112	0
2122	2122	1.0436745763279E-22
2132	2132	1.46947817840851E-10
2142	2142	4.3131587063674E-20
2152	2152	0
2162	2162	24.6114602601335
2172	2172	9.7086276003413E-19
2182	2182	2.74941032971538E-16
2192	2192	2.01781823005052E-17
2202	2202	2.07384136411618E-28
2212	2212	5.83778568295368E-23
2223	2223	3.27657814326139E-26
2233	2233	4.19591292050961E-08
2243	2243	1.60905561211644E-26
2253	2253	4.72130187612222E-21
2263	2263	3.29715617412537E-11
2273	2273	1.26218977430526E-27
2283	2283	5.79570451858102E-05
2293	2293	6.12746210140014E-13
2303	2303	5.87999421866168E-22
2313	2313	0.00123572789651228
2323	2323	2.39642261199818E-24
2333	2333	1.19763388953731E-15
2343	2343	1.00518214184879E-11
2353	2353	7.14905195356542E-28
2363	2363	225.41612054655
2373	2373	2.7228027181769E-29
2383	2383	5.57601788033549E-19
2393	2393	1.08727219452415E-28
2403	2403	1.6721928342229E-26
2413	2413	1.18657064245737E-14
2423	2423	9.86176057405335
2433	2433	8.46102624656111E-28
2443	2443	2.15999976610828E-28
2453	2453	2.05258730744427E-11
2463	2463	2.41588652223935E-30
2473	2473	8.9239889903127E-30
2483	2483	1.08961412533652E-29
2493	2493	9.97769517687123E-13
2503	2503	3.20474742746036E-29
2513	2513	5.90596597347904E-10
2523	2523	1.58431027823808E-22
2533	2533	0
2543	2543	6.64068040395705E-27
2553	2553	3.39524499694182E-06
2563	2563	0
2573	2573	1.47324704430682E-27
2583	2583	0
2593	2593	3.58467161549237E-22
2603	2603	0
2613	2613	3.96572753098914E-22
2623	2623	6.63629236517176E-27
2633	2633	1.26671591503602E-20
2643	2643	1.13877882063096E-15
2653	2653	0
2663	2663	8.95238798290065E-27
2673	2673	9.06720528213516E-09
2683	2683	9.57304599425122E-22
2693	2693	1.97215226305253E-31
2703	2703	4.37682216929577E-28
2713	2713	7.99214704602038E-29
2723	2723	2.52463716099989E-26
2733	2733	6.7053176943786E-30
2743	2743	5.9657605957339E-30
2753	2753	1.02601221485308E-28
2763	2763	0
2773	2773	0
2783	2783	1.49144014893348E-30
2793	2793	0
2803	2803	0
2813	2813	0
2823	2823	1.28189897098414E-28
2833	2833	0
2843	2843	0
2853	2853	3.69052802219927E-24
2863	2863	4.29074266572013E-24
2873	2873	1.22829217468888E-26
2883	2883	3.3222416390244E-23
2893	2893	7.33107536871173E-11
2903	2903	1.56436047885984E-27
2913	2913	0
2923	2923	0
2933	2933	3.283652946026E-13
2943	2943	0
2953	2953	0
2963	2963	0
2973	2775	0
2983	2983	0
2993	2993	0
3003	3003	2.23099724757817E-30
3013	3013	3.15705943302768E-14
3023	3023	2.52682008703605E-28
3033	3033	0
3043	3043	1.30566309169904E-17
3053	3053	4.51013486822688E-16
3063	3063	0
3073	3073	3.51974944767643E-27
3083	3083	6.1437912880718E-14
3093	3093	0
3103	3103	0
3113	3113	1.22039247228019E-28
3123	3123	0
3133	3133	0
3143	3143	0
3153	3153	0
3163	3163	0
3173	3173	0
3183	3183	0
3193	3193	9.21012877145365E-19
3203	3203	2.01944804884651E-25
3213	3213	0
3223	3223	0
3233	3233	4.93038065763132E-32
3243	2983	0
3253	3253	0
3263	3263	0
3273	3273	5.5003326616535E-28
3283	3283	8.18566448683241E-29
3293	3293	0
3303	3303	2.65720159597293E-21
3313	3313	4.39940059861342E-13
3323	3323	0
3333	3333	0
3344	3344	0
3354	3354	4.93038065763132E-32
3364	3364	4.93038065763132E-32
3374	3271	0
3384	3384	2.29605468142284E-21
3394	3394	0
3404	3404	0
3414	3414	0
3424	3424	4.8908532270012E-15
3434	3434	0
3444	3444	1.23271842392427E-28
3454	3454	0
3464	3464	1.00589221935084E-22
3474	3474	0
3484	3484	0
3494	3494	0
3504	3504	2.77503837320013E-15
3514	2962	0
3524	3524	0
3534	3534	0
3544	3544	0
3554	3554	0
3564	3564	0
3574	3574	0
3584	3584	3.4637940152511E-24
3594	3594	1.23259516440783E-30
3604	3604	1.44787797573681E-22
3614	3614	0
3624	3624	0
3634	3634	0
3644	3644	0
3654	3654	0
3664	3664	0
3674	3674	4.93038065763132E-32
3684	3684	3.30346234554088E-20
3694	3694	1.08961412533652E-29
3704	3704	0
3714	3714	0
3724	3724	0
3734	3734	0
3744	3744	0
3754	3754	0
3764	2994	0
3774	3774	0
3784	3012	0
3794	3794	5.56617458655771E-22
3804	3804	0
3814	3814	0
3824	3824	1.88962175056852E-21
3834	3834	1.48546645274685E-08
3844	3844	0
3854	3854	0
3864	3864	2.94578154905485E-19
3874	3874	1.31189225146155E-24
3884	3884	0
3894	3894	4.93038065763132E-32
3904	3904	0
3914	3375	0
3924	3924	0
3934	3934	0
3944	3944	0
3954	3954	4.60025594569648E-21
3964	3964	0
3974	3974	0
3984	3984	1.23259516440783E-32
3994	3994	2.41022447309212E-25
4004	4004	0
4014	4014	0
4024	4024	0
4034	4034	0
4044	4044	0
4054	4054	4.93038065763132E-30
4064	4064	0
4074	4074	0
4084	4084	0
4094	4094	0
4104	4104	0
4114	4114	0
4124	4124	0
4134	4134	0
4144	4144	4.54158138735099E-08
4154	4154	1.34522018996637E-23
4164	4164	0
4174	4174	0
4184	4184	0
4194	4194	0
4204	4204	0
4214	4214	0
4224	4224	0
4234	4234	0
4244	4244	1.99803676150509E-29
4254	4254	0
4264	4264	0
4274	4274	2.5058748067608E-18
4284	4284	0
4294	4294	0
4304	4304	0
4314	4314	0
4324	4324	0
4334	3405	0
4344	4344	0
4354	2857	0
4364	4364	7.88860905221012E-31
4374	4374	0
4384	4384	0
4394	4394	0
4404	4404	0
4414	4414	0
4424	4424	4.93038065763132E-32
4434	4434	2.41588652223935E-30
4444	4444	0
4455	4455	0
4465	4465	0
4475	4475	8.31753477750627E-24
4485	4485	0
4495	4495	0
4505	4505	0
4515	4515	4.93038065763132E-32
4525	4525	0
4535	4535	0
4545	4545	0
4555	4555	0
4565	4565	0
4575	4575	0
4585	4585	0
4595	4595	0
4605	4605	0
4615	4615	0
4625	4625	0
4635	4635	0
4645	4645	0
4655	4655	0
4665	4665	1.23259516440783E-32
4675	4675	0
4685	4685	0
4695	4695	0
4705	4705	0
4715	4715	0
4725	4725	0
4735	4735	0
4745	3025	0
4755	4755	0
4765	4765	0
4775	4775	0
4785	3842	0
4795	4795	0
4805	4805	0
4815	4815	0
4825	4825	0
4835	4835	0
4845	4845	0
4855	4855	0
4865	4865	0
4875	4875	0
4885	4626	0
4895	4895	0
4905	4905	0
4915	4915	0
4925	4925	0
4935	4935	0
4945	4945	3.19685881840815E-28
4955	4955	0
4965	4965	0
4975	4975	4.93038065763132E-32
4985	4985	0
4995	4995	0
5005	5005	0
5015	5015	0
5025	5025	0
5035	5035	0
5045	5045	0
5055	5055	0
5065	5065	0
5075	5075	0
5085	5085	0
5095	5095	0
5105	5105	0
5115	5115	0
5125	5125	0
5135	5135	0
5145	5145	0
5155	5155	0
5165	5165	0
5175	5175	0
5185	3068	0
5195	5195	0
5205	5205	0
5215	5215	0
5225	5225	0
5235	4576	0
5245	5245	0
5255	5255	0
5265	5265	0
5275	5275	0
5285	5285	0
5295	5295	0
5305	4883	0
5315	5315	0
5325	3205	0
5335	5335	0
5345	5345	0
5355	5355	0
5365	5365	0
5375	3312	0
5385	5385	0
5395	5395	0
5405	4379	0
5415	5415	0
5425	5425	0
5435	5435	0
5445	5445	0
5455	5455	0
5465	5465	0
5475	5475	0
5485	5485	0
5495	5495	0
5505	5505	0
5515	5231	0
5525	5525	0
5535	5535	0
5545	5545	0
5555	5555	0
5566	5566	0
5576	5576	0
5586	5586	0
5596	5596	0
5606	5606	0
5616	5616	0
5626	3875	0
5636	4928	0
5646	5646	0
5656	5656	0
5666	5666	0
5676	5676	0
5686	5686	0
5696	4778	0
5706	5706	0
5716	5716	0
5726	5726	4.43734259186819E-31
5736	2827	4.43734259186819E-31
5746	5746	0
5756	4306	0
5766	5766	0
5776	1626	1.93525095228E-23
5786	5786	0
5796	4713	0
5806	5806	0
5816	5816	0
5826	5826	0
5836	5836	0
5846	5846	0
5856	5856	0
5866	5866	0
5876	5876	0
5886	5886	0
5896	2988	0
5906	5906	0
5916	5916	0
5926	5926	0
5936	5936	0
5946	5946	0
5956	5913	0
5966	5966	0
5976	5976	0
5986	5986	0
5996	5996	0
6006	6006	0
6016	6016	0
6026	5018	0
6036	4565	0
6046	6046	1.59744333307255E-29
6056	6056	0
6066	6066	0
6076	5472	0
6086	6086	0
6096	6096	0
6106	6106	0
6116	3017	0
6126	6126	0
6136	6136	0
6146	6146	1.7780185246583E-26
6156	6156	0
6166	6166	0
6176	6176	0
6186	6186	0
6196	6196	0
6206	5460	0
6216	6216	0
6226	5497	0
6236	2746	3.31568099225707E-30
6246	6246	0
6256	6256	0
6266	6266	5.68672258581467E-17
6276	6276	0
6286	5274	0
6296	6296	0
6306	5686	0
6316	6316	0
6326	4480	0
6336	6336	0
6346	6346	0
6356	6356	0
6366	3365	0
6376	6376	0
6386	6386	0
6396	6396	0
6406	6406	0
6416	6416	0
6426	6426	0
6436	6436	0
6446	6446	0
6456	6456	0
6466	6466	0
6476	6476	0
6486	6486	0
6496	6496	0
6506	6506	4.93038065763132E-32
6516	6516	0
6526	5740	0
6536	6536	0
6546	6013	0
6556	6556	0
6566	6566	0
6576	6576	0
6586	6586	0
6596	6596	0
6606	6606	0
6616	6616	0
6626	6626	0
6636	6636	0
6646	6646	0
6656	6656	0
6666	5994	0
6677	6677	0
6687	2633	0
6697	6697	0
6707	6707	0
6717	6717	0
6727	6727	0
6737	4066	0
6747	3177	0
6757	6757	0
6767	6767	0
6777	6777	0
6787	6787	0
6797	6797	0
6807	6807	0
6817	6817	0
6827	6827	0
6837	6837	0
6847	6847	0
6857	6857	0
6867	6867	0
6877	6877	0
6887	6887	0
6897	6897	0
6907	6907	0
6917	6917	0
6927	6927	0
6937	6937	0
6947	6947	0
6957	6957	0
6967	6967	0
6977	6977	0
6987	3764	0
6997	4571	0
7007	7007	0
7017	7017	0
7027	7027	0
7037	7037	0
7047	7047	0
7057	7057	0
7067	7067	0
7077	2847	0
7087	7087	0
7097	7097	0
7107	7107	0
7117	7117	0
7127	7127	3.12591064074484E-27
7137	7137	0
7147	7147	0
7157	7157	0
7167	7167	0
7177	7177	0
7187	5080	0
7197	7197	0
7207	7207	0
7217	7217	0
7227	7227	0
7237	7237	0
7247	7247	0
7257	7039	0
7267	7267	0
7277	7277	0
7287	6519	0
7297	7297	0
7307	7307	0
7317	7317	0
7327	7327	0
7337	7337	0
7347	7347	0
7357	7357	0
7367	7367	0
7377	7377	0
7387	7387	0
7397	7397	0
7407	7407	0
7417	7417	0
7427	7427	0
7437	7437	0
7447	7447	0
7457	7457	0
7467	7467	0
7477	7477	0
7487	7487	0
7497	7497	0
7507	7507	0
7517	7517	0
7527	7527	0
7537	7537	0
7547	3594	0
7557	7557	0
7567	7567	0
7577	1976	4.38427197446945E-26
7587	5697	0
7597	7597	0
7607	5146	0
7617	7617	0
7627	7627	0
7637	7637	0
7647	7647	0
7657	7657	0
7667	7667	0
7677	7677	0
7687	7687	0
7697	7697	0
7707	7707	0
7717	7717	0
7727	7727	0
7737	4580	0
7747	7747	0
7757	7757	0
7767	7767	0
7777	7777	0
7788	7788	0
7798	7798	0
7808	3628	0
7818	7818	0
7828	7828	0
7838	7838	0
7848	7848	0
7858	7858	0
7868	7868	1.75207239644751E-25
7878	7878	0
7888	7888	0
7898	7898	0
7908	7908	0
7918	5997	0
7928	3436	0
7938	6618	0
7948	7948	1.42981039071308E-30
7958	7958	0
7968	2664	0
7978	7978	0
7988	7988	0
7998	7803	0
8008	8008	0
8018	7569	0
8028	8028	0
8038	8038	0
8048	8048	0
8058	8058	0
8068	8068	1.26217744835362E-29
8078	6410	0
8088	8088	0
8098	8098	0
8108	8108	0
8118	8118	0
8128	8128	0
8138	8138	0
8148	8148	0
8158	8158	0
8168	8168	0
8178	8178	0
8188	7066	0
8198	8198	0
8208	8208	0
8218	8218	0
8228	8228	0
8238	8238	0
8248	8248	0
8258	8258	0
8268	2721	0
8278	8278	0
8288	6323	0
8298	8298	0
8308	8308	1.22621738464681E-20
8318	8318	0
8328	8328	0
8338	8338	0
8348	4099	0
8358	8358	0
8368	8368	0
8378	7243	0
8388	8388	0
8398	8398	0
8408	8408	0
8418	8418	0
8428	8428	0
8438	3757	0
8448	5336	0
8458	5075	0
8468	8468	0
8478	6355	0
8488	4954	0
8498	8498	0
8508	5516	0
8518	8518	0
8528	8528	0
8538	8538	1.43054742617878E-10
8548	8548	0
8558	5142	0
8568	8568	0
8578	8578	0
8588	8588	0
8598	8598	0
8608	7159	0
8618	8618	0
8628	8628	0
8638	8638	0
8648	8648	1.43794532158295E-24
8658	3491	0
8668	8668	0
8678	8678	0
8688	8688	0
8698	8698	0
8708	8708	0
8718	8718	0
8728	8728	0
8738	8738	0
8748	8748	0
8758	8758	0
8768	8768	0
8778	8778	0
8788	8788	0
8798	7348	0
8808	7089	0
8818	8818	0
8828	2760	0
8838	2089	9.4431087697547E-27
8848	8848	0
8858	6664	0
8868	8868	0
8878	8878	0
8888	8888	0
8899	4250	0
8909	8909	0
8919	8919	0
8929	8929	0
8939	8939	0
8949	8949	0
8959	8959	0
8969	8969	0
8979	8979	0
8989	8989	0
8999	8999	0
9009	8820	0
9019	6736	0
9029	9029	0
9039	9039	0
9049	9049	0
9059	9059	0
9069	9069	0
9079	9079	0
9089	9089	0
9099	9099	0
9109	3244	0
9119	5491	0
9129	9129	0
9139	9139	0
9149	9149	0
9159	9159	0
9169	9169	0
9179	9179	0
9189	9189	0
9199	9199	0
9209	7353	0
9219	9219	0
9229	5916	0
9239	9239	0
9249	9249	0
9259	9015	0
9269	9269	0
9279	9279	0
9289	9289	0
9299	9299	0
9309	3180	0
9319	9319	0
9329	7206	0
9339	9339	0
9349	6370	0
9359	9359	0
9369	9369	0
9379	9379	0
9389	9389	0
9399	9399	0
9409	9409	0
9419	4276	0
9429	9429	0
9439	9439	0
9449	9449	0
9459	9459	0
9469	8691	0
9479	9479	0
9489	9489	0
9499	2711	0
9509	9509	0
9519	9519	0
9529	9529	0
9539	9539	0
9549	4005	0
9559	9559	0
9569	9569	0
9579	9579	0
9589	4616	0
9599	9599	0
9609	9609	0
9619	4167	0
9629	9629	0
9639	6873	0
9649	9649	0
9659	5793	0
9669	9669	0
9679	9679	0
9689	9689	0
9699	9699	0
9709	9709	0
9719	9719	0
9729	9729	3.29522010269273E-18
9739	5831	0
9749	9749	0
9759	9759	0
9769	8833	0
9779	9779	0
9789	9789	0
9799	5257	0
9809	9809	0
9819	9819	0
9829	9829	0
9839	9839	0
9849	9849	0
9859	9859	0
9869	9869	0
9879	9879	0
9889	4830	0
9899	9899	0
9909	8720	0
9919	8348	0
9929	3427	0
9939	9939	0
9949	9949	0
9959	9959	0
9969	9728	0
9979	9979	0
9989	9989	0
9999	9999	0
