1E-06 -0.499979967411204
0.00344924137931035 -0.499978905636154
0.00689748275862069 -0.499981919550782
0.010345724137931 -0.499989301234
0.0137939655172414 -0.499998216351983
0.0172422068965517 -0.500009894231243
0.0206904482758621 -0.500022127447555
0.0241386896551724 -0.500038073254152
0.0275869310344828 -0.50005235561147
0.0310351724137931 -0.500070063662015
0.0344834137931035 -0.500082640372667
0.0379316551724138 -0.500103164842703
0.0413798965517241 -0.500123756021853
0.0448281379310345 -0.500144852853124
0.0482763793103448 -0.500166514756877
0.0517246206896552 -0.500184973185065
0.0551728620689655 -0.500205054604782
0.0586211034482759 -0.500228425331774
0.0620693448275862 -0.500255760452977
0.0655175862068966 -0.500275583230454
0.0689658275862069 -0.500293372083908
0.0724140689655172 -0.500320266440439
0.0758623103448276 -0.500349288657444
0.0793105517241379 -0.500359852333808
0.0827587931034483 -0.500402333397094
0.0862070344827586 -0.500406217276808
0.089655275862069 -0.500451653128659
0.0931035172413793 -0.500463215307379
0.0965517586206897 -0.500495797455251
0.1 -0.500526778859334
