0 3.04159265358979 0
0.1 3.03909681817362 -0.0492927494693715
0.199044169717941 3.03176585556013 -0.0993316349172416
0.291916065072501 3.02028439836654 -0.149486353983139
0.369441081287632 3.00698954205513 -0.195298294168487
0.438841819948279 2.99193738971262 -0.240431377702907
0.500171459411798 2.97590285456763 -0.284377467178716
0.554761935435387 2.95925568984806 -0.327322759463987
0.603985763759648 2.94214435836945 -0.36962169712893
0.648938932211496 2.92462111842257 -0.411602168896142
0.692429233819272 2.90579980679781 -0.455607047919141
0.731744342942805 2.88707286389413 -0.498558079299874
0.769754938152658 2.86730297922921 -0.543207889403193
0.806164812539551 2.84671716889988 -0.589102478089896
0.840879668678451 2.82547972063256 -0.635932974532301
0.873924596520243 2.8037035018199 -0.683500198951413
0.905388681406696 2.78146193169726 -0.731683897566608
0.935390429660269 2.75879947493127 -0.780418494724318
0.964057504130121 2.7357399450001 -0.829675176725729
0.991515633361256 2.71229265641655 -0.879449271534698
1.01788310545704 2.68845677044405 -0.92975169935031
1.04326851055402 2.66422424503435 -0.980603386624721
1.06777028234879 2.63958175924201 -1.03203175707734
1.09147717220181 2.61451190746881 -1.08406863849998
1.11446915562209 2.58899388308361 -1.13674911480368
1.13681849363588 2.56300380685462 -1.19011100003148
1.15859080339448 2.53651480583868 -1.24419471889197
1.17984606849207 2.5094969114261 -1.29904345468318
1.20063956218736 2.48191681842884 -1.35470347833212
1.22102267987236 2.45373752768671 -1.41122460845417
1.24104368908622 2.42491788031953 -1.46866077707572
1.26074841113894 2.39541198060879 -1.52707069281088
1.28018085094336 2.36516849509379 -1.58651860558112
1.2993837926839 2.33412980665317 -1.64707518631872
1.31839937948161 2.30223099314541 -1.70881854276739
1.33726969582362 2.26939858974389 -1.77183539922236
1.35603737252724 2.23554908163335 -1.83622247403138
1.3747462355242 2.20058705854268 -1.90208809335243
1.39344202166921 2.16440294425837 -1.96955408119075
1.41217318659066 2.1268701931724 -2.0387579597939
1.43099182995543 2.08784182450677 -2.10985547174862
1.44995475921623 2.04714615061693 -2.18302337599694
