101	0.0158072325282257
101.058	0.0158807874548238
101.116	0.0159548566793849
101.174	0.0160294450049087
101.232	0.016104557290561
101.29	0.0161801984524638
101.348	0.0162563734644973
101.406	0.0163330873591158
101.464	0.0164103452281771
101.522	0.0164881522237852
101.58	0.0165665135591471
101.638	0.0166454345094443
101.696	0.0167249204127181
101.754	0.0168049766707701
101.812	0.016885608750078
101.87	0.0169668221827263
101.928	0.0170486225673524
101.986	0.0171310155701099
102.044	0.017214006925647
102.102	0.0172976024381016
102.16	0.0173818079821139
102.218	0.0174666295038559
102.276	0.0175520730220782
102.334	0.0176381446291751
102.392	0.0177248504922681
102.45	0.0178121968543073
102.508	0.0179001900351926
102.566	0.0179888364329135
102.624	0.0180781425247098
102.682	0.0181681148682508
102.74	0.0182587601028368
102.798	0.0183500849506199
102.856	0.0184420962178474
102.914	0.0185348007961267
102.972	0.0186282056637117
103.03	0.018722317886813
103.088	0.0188171446209303
103.146	0.0189126931122092
103.204	0.0190089706988212
103.262	0.0191059848123693
103.32	0.0192037429793174
103.378	0.019302252822447
103.436	0.0194015220623379
103.494	0.0195015585188775
103.552	0.0196023701127962
103.61	0.0197039648672307
103.668	0.0198063509093159
103.726	0.0199095364718055
103.784	0.0200135298947222
103.842	0.0201183396270379
103.9	0.0202239742283852
103.958	0.0203304423707993
104.016	0.020437752840493
104.074	0.0205459145396638
104.132	0.0206549364883347
104.19	0.0207648278262294
104.248	0.0208755978146814
104.306	0.02098725583858
104.364	0.0210998114083519
104.422	0.0212132741619799
104.48	0.02132765386706
104.538	0.0214429604228969
104.596	0.0215592038626393
104.654	0.0216763943554555
104.712	0.0217945422087509
104.77	0.0219136578704263
104.828	0.0220337519311815
104.886	0.022154835126861
104.944	0.0222769183408459
105.002	0.0224000126064917
105.06	0.0225241291096129
105.118	0.0226492791910159
105.176	0.0227754743490811
105.234	0.0229027262423952
105.292	0.0230310466924351
105.35	0.023160447686304
105.408	0.0232909413795216
105.466	0.0234225400988689
105.524	0.0235552563452896
105.582	0.0236891027968483
105.64	0.0238240923117484
105.698	0.0239602379314089
105.756	0.0240975528836039
105.814	0.0242360505856638
105.872	0.0243757446477418
105.93	0.0245166488761455
105.988	0.0246587772767358
106.046	0.0248021440583956
106.104	0.0249467636365675
106.162	0.0250926506368646
106.22	0.0252398198987549
106.278	0.0253882864793211
106.336	0.0255380656570973
106.394	0.0256891729359859
106.452	0.0258416240492536
106.51	0.0259954349636128
106.568	0.026150621883385
106.626	0.0263072012547537
106.684	0.026465189770104
106.742	0.0266246043724552
106.8	0.026785462259985
106.858	0.0269477808906504
106.916	0.0271115779869055
