-1 -0.301310668429984 0.192497730304415
-0.984375 -0.338197512487798 0.0281317268039939
-0.96875 -0.400565101803379 -0.146208147381496
-0.953125 -0.48717870001835 -0.329462434218949
-0.9375 -0.596460578322277 -0.520425847172096
-0.921875 -0.726510297798409 -0.717752854187691
-0.90625 -0.875129379923396 -0.919965158680474
-0.890625 -1.03985001414006 -1.12546107706404
-0.875 -1.21796739199642 -1.33252678652754
-0.859375 -1.40657520482227 -1.53934939114766
-0.84375 -1.60260379714944 -1.7440317283904
-0.828125 -1.8028604317773 -1.94460881195632
-0.8125 -2.00407109507867 -2.13906578113268
-0.796875 -2.20292325319882 -2.32535720172211
-0.78125 -2.39610896140763 -2.50142753961282
-0.765625 -2.58036773003234 -2.66523260552981
-0.75 -2.75252856095391 -2.81476174884545
-0.734375 -2.90955058825769 -2.94806055990117
-0.71875 -3.04856178478675 -3.06325382445039
-0.703125 -3.16689523240948 -3.15856846090199
-0.6875 -3.26212249700145 -3.23235616131541
-0.671875 -3.33208369856628 -3.28311545082763
-0.65625 -3.37491392159621 -3.30951287759051
-0.640625 -3.38906566964698 -3.31040304652678
-0.625 -3.37332713007139 -3.28484721538595
-0.609375 -3.32683607879543 -3.2321301807513
-0.59375 -3.24908931980161 -3.15177519481418
-0.578125 -3.13994761850011 -3.04355667082628
-0.5625 -2.99963615135422 -2.90751045604146
-0.546875 -2.82874055498017 -2.74394147547935
-0.53125 -2.62819871554019 -2.55342857773751
-0.515625 -2.39928849276291 -2.33682644504618
-0.5 -2.14361162163801 -2.09526446343948
-0.484375 -1.86307407814097 -1.83014248490429
-0.46875 -1.5598632327698 -1.54312345120831
-0.453125 -1.2364221468747 -1.23612288831083
-0.4375 -0.89542139151235 -0.911295320298885
-0.421875 -0.539728786773821 -0.571017692118474
-0.40625 -0.172377471251973 -0.217869930418788
-0.390625 0.203467283315286 0.145387188977519
-0.375 0.584542097904694 0.515836660697707
-0.359375 0.967519944691719 0.890432114481272
-0.34375 1.34904464200799 1.26602664959159
-0.328125 1.72576500612007 1.63940333351135
-0.3125 2.09436830087884 2.00730703282277
-0.296875 2.45161265058255 2.36647722152228
-0.28125 2.79435810864732 2.71368139373737
-0.265625 3.11959610424053 3.0457486942308
-0.25 3.42447702026357 3.35960337145747
-0.234375 3.70633568834639 3.65229765447841
-0.21875 3.96271461924179 3.92104365685362
-0.203125 4.19138481962991 4.16324391777704
-0.1875 4.39036407835753 4.37652020314724
-0.171875 4.55793263609755 4.55874020687459
-0.15625 4.69264618193784 4.70804181531811
-0.140625 4.79334614818037 4.82285462505759
-0.125 4.85916730040558 4.9019184358982
-0.109375 4.88954264345529 4.94429847667041
-0.09375 4.88420568530449 4.94939716055768
-0.078125 4.84319011978184 4.91696220883405
-0.0625 4.76682700578068 4.84709102645157
-0.046875 4.65573953504625 4.74023125927234
-0.03125 4.5108354929532 4.59717751025097
-0.015625 4.33329752705735 4.41906423987971
0 4.12457134681157 4.20735492403948
0.015625 3.8863519848904 3.96382758938492
0.03125 3.62056825630202 3.690556891871
0.046875 3.32936555611419 3.38989294736416
0.0625 3.01508714041394 3.06443716386361
0.078125 2.68025403828143 2.7170153621224
0.09375 2.32754374528904 2.35064850488302
0.109375 1.95976785151592 1.96852138406811
0.125 1.57984875944601 1.57394963969611
0.140625 1.19079564950731 1.1703455036954
0.15625 0.795679853490436 0.761182675918306
0.171875 0.397609798693015 0.349960748332274
0.1875 -0.000294311628493471 -0.0598304035026861
0.203125 -0.394925913097687 -0.46474584498488
0.21875 -0.783217419119872 -0.861420014274374
0.234375 -1.16216530990007 -1.24659996581778
0.25 -1.52885479516644 -1.61717704841597
0.265625 -1.88048387214848 -1.9702166638166
0.28125 -2.21438659893733 -2.30298577941365
0.296875 -2.52805540275851 -2.61297790024603
0.3125 -2.81916224313035 -2.89793524062404
0.328125 -3.08557845157987 -3.15586787384492
0.34375 -3.32539307275248 -3.38506967902024
0.359375 -3.53692953657801 -3.58413094643114
0.375 -3.71876049781948 -3.75194754643897
0.390625 -3.86972068798179 -3.88772661118293
0.40625 -3.9889176353105 -3.99098872247017
0.421875 -4.07574012154475 -4.06156664279364
0.4375 -4.12986425923666 -4.09960066870381
0.453125 -4.15125709080178 -4.10553072624665
0.46875 -4.14017762996016 -4.08008536633185
0.484375 -4.09717528775449 -4.02426785322564
0.5 -4.0230856487291 -3.93933957143628
0.515625 -3.9190235879101 -3.82680100469828
0.53125 -3.7863737456831 -3.68837056524366
0.546875 -3.6267784052186 -3.52596157182243
0.5625 -3.44212284540174 -3.34165769081164
0.578125 -3.23451827090594 -3.13768716611449
0.59375 -3.00628244970236 -2.9163961703481
0.609375 -2.75991821649258 -2.68022161206833
0.625 -2.49809002784941 -2.43166373156595
0.640625 -2.22359878080611 -2.17325881123828
0.65625 -1.93935513080485 -1.90755231589867
0.671875 -1.64835156687323 -1.6370727638948
0.6875 -1.3536335212341 -1.36430661187483
0.703125 -1.05826980689205 -1.09167441481964
0.71875 -0.76532268973911 -0.821508498940519
0.734375 -0.477817911088268 -0.556032358641149
0.75 -0.19871498203371 -0.297341960401845
0.765625 0.0691219275320716 -0.0473891066181445
0.78125 0.322952185164157 0.19203301842361
0.796875 0.560185664279262 0.419302029660911
0.8125 0.778408182849564 0.632976190202688
0.828125 0.975405125831427 0.831801900032255
0.84375 1.14918298411033 1.01471882681055
0.859375 1.29798856583096 1.18086271039474
0.875 1.42032566254223 1.32956590044035
0.890625 1.51496898227467 1.46035571236296
0.90625 1.58097519407769 1.5729507107072
0.921875 1.61769096322661 1.66725505036031
0.9375 1.62475789276975 1.74335102485093
0.953125 1.60211432480078 1.80148998703334
0.96875 1.54999399326129 1.84208182066362
0.984375 1.46892155864078 1.86568315166048
1 1.35970509307991 1.87298449519234
